,dias_cursado,semestre_año,nota_final_materia,fecha_mesa_epoch,nombre_examen,nota_parcial,id_tarea,nombre_de_la_tarea,fecha_creacion_tarea,vencimiento_tarea,apertura_tarea,cierre_tarea,puntos_posibles,nombre_entrega,id_entrega_tarea,puntaje,formato_entrega,fecha_entrega,fecha_correccion,fecha_creacion_tarea,id_usuario,id_curso,nombre_curso,legajo
79300,40,1-2022,7.0,1651536000.0,SEGUNDO PARCIAL(20),7.0,200302.0,Actividad Práctica Integradora 3 [API3],1645739093.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],e220e267-e3b3-405f-bbed-1194316dba7b,60.0,online_quiz,1651525650.0,1651525650.0,1659392827.0,bfe9cb00-8bd1-455b-bf25-b54554be7953,3bf55185-aa66-482a-a961-c13482f5d334,Implemented exuding structure,993360FIG
79497,47,1-2022,6.0,1656892800.0,SEGUNDO PARCIAL(20),7.0,210418.0,Actividad Práctica Integradora 3 [API3],1650458852.0,1656903599.0,1653274800.0,1656903599.0,100.0,Actividad Práctica Integradora 3 [API3],60b8944e-8450-4b2f-bedd-ab435057e818,100.0,external_tool,1656801465.0,1656801613.0,1659392827.0,ca46199c-57b3-48b5-b5a9-a1727ea67fed,1c0b16df-7c70-4865-8365-53e22d133dd2,Function-based hybrid process improvement,205768YAO
79605,27,1-2022,6.0,1649635200.0,PRIMER PARCIAL(20),7.0,196913.0,Actividad Práctica Integradora 1 [API1],1645735569.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 1 [API1],b8d6098e-92e5-4676-bb81-275e19bcc14c,91.7,external_tool,1649634572.0,1649634896.0,1659392827.0,336c1d3d-76ad-486e-b9b8-47ce35c5e911,33714869-1aca-4a6d-aee8-5a0cd529a2cc,Decentralized bandwidth-monitored parallelism,883429JHH
81820,29,1-2022,9.0,1651449600.0,PRIMER PARCIAL(20),9.0,198745.0,Actividad Práctica Integradora 2 [API2],1645736274.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],c8d09f63-3f57-4a44-aa5d-8e12c0946682,75.0,online_quiz,1651521474.0,1651521475.0,1659392827.0,265760ef-f154-4718-a934-4bbe71417bdb,e06b8321-a5bd-4c54-b1c3-b7199800b363,Cross-group even-keeled parallelism,787645DVM
81884,29,1-2022,9.0,1651449600.0,PRIMER PARCIAL(20),9.0,199931.0,Actividad Práctica Integradora 2 [API2],1645736483.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 2 [TP2],8c1d867a-3426-4061-801e-1f2ec885066d,85.0,online_quiz,1651524760.0,1651524760.0,1659392827.0,8f55885f-1653-45d5-a4ad-3942f150f33e,8be11874-0fc1-4de3-bd5a-97dc39c2630d,Quality-focused maximized help-desk,767757BXY
82204,29,1-2022,10.0,1651536000.0,PRIMER PARCIAL(20),10.0,198414.0,Actividad práctica integradora [API2],1645736230.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo práctico 2 [TP2],120ad2f3-e2f0-4f19-b188-b8e1e5c44a52,78.75,online_quiz,1651611059.0,1651611059.0,1659392827.0,1bcff8fc-e6dc-4b34-a351-e57c7a9d4e40,41ab71ad-77c3-4c18-ad95-09d9a80ed9d7,Automated 6thgeneration hub,833046YBI
82205,29,1-2022,10.0,1651536000.0,PRIMER PARCIAL(20),10.0,198414.0,Actividad práctica integradora [API2],1645736230.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo práctico 1 [TP1],59dadffc-1c5a-47d1-a201-099a5c4cb19a,96.66666666666669,online_quiz,1651604295.0,1651604295.0,1659392827.0,1bcff8fc-e6dc-4b34-a351-e57c7a9d4e40,41ab71ad-77c3-4c18-ad95-09d9a80ed9d7,Automated 6thgeneration hub,833046YBI
82576,29,1-2022,10.0,1654473600.0,PRIMER PARCIAL(20),10.0,211321.0,Actividad Práctica Integradora 1 [API1],1650459007.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 1 [TP1],08d8aea8-66fd-476f-80ac-9cfa88a6dfd4,100.0,online_quiz,1654464833.0,1654464833.0,1659392827.0,8d6a4bd4-7161-4477-a96f-8570cfd74f65,bb186d37-9048-43f2-8f3d-1dcc8a87c4f3,Multi-layered encompassing matrices,316212RDA
82577,29,1-2022,10.0,1654473600.0,PRIMER PARCIAL(20),10.0,211321.0,Actividad Práctica Integradora 1 [API1],1650459007.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 2 [TP2],3a4ba277-395d-4aee-87cb-eec4097534d8,90.0,online_quiz,1654465193.0,1654465193.0,1659392827.0,8d6a4bd4-7161-4477-a96f-8570cfd74f65,bb186d37-9048-43f2-8f3d-1dcc8a87c4f3,Multi-layered encompassing matrices,316212RDA
82859,49,1-2022,7.0,1652745600.0,RECUPERATORIO PRIMER PARCIAL(20),3.0,200461.0,Actividad Práctica Integradora 4 [API4],1645739103.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 1 [TP1],bace22ea-19e2-4841-ae7f-0141ea59f61f,86.25,online_quiz,1652723222.0,1652723222.0,1659392827.0,f9d8faf7-dc5b-463b-844f-698d71a78b21,37042871-844b-4ae2-bf6f-ed1584ebfc89,Decentralized content-based model,797371OML
82860,49,1-2022,7.0,1652745600.0,RECUPERATORIO PRIMER PARCIAL(20),3.0,200461.0,Actividad Práctica Integradora 4 [API4],1645739103.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 3 [TP3],f0919b82-ed00-402e-8275-ab423a6f85eb,77.5,online_quiz,1652725442.0,1652725442.0,1659392827.0,f9d8faf7-dc5b-463b-844f-698d71a78b21,37042871-844b-4ae2-bf6f-ed1584ebfc89,Decentralized content-based model,797371OML
82861,49,1-2022,7.0,1652745600.0,RECUPERATORIO PRIMER PARCIAL(20),3.0,200461.0,Actividad Práctica Integradora 4 [API4],1645739103.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 2 [TP2],f3f330a6-d8de-4174-a2cf-134687590a0c,73.33333333333333,online_quiz,1652724224.0,1652724224.0,1659392827.0,f9d8faf7-dc5b-463b-844f-698d71a78b21,37042871-844b-4ae2-bf6f-ed1584ebfc89,Decentralized content-based model,797371OML
83891,40,1-2022,8.0,1651536000.0,SEGUNDO PARCIAL(20),7.0,197154.0,Actividad práctica integradora [API3],1645735622.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo práctico 4 [TP4],5fe71514-ee38-4799-8745-67daaa6e24d2,100.0,online_quiz,1651517292.0,1651517292.0,1659392827.0,efb28aa9-89bd-4fa8-853f-e695f05b57a9,eb69bfb1-ec69-4522-952d-33e70a7216ae,Front-line 5thgeneration middleware,734833CSJ
83892,40,1-2022,8.0,1651536000.0,SEGUNDO PARCIAL(20),7.0,197154.0,Actividad práctica integradora [API3],1645735622.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo práctico 3 [TP3],1ae5dc61-bf6c-4e5c-b52d-50544acdba1e,100.0,online_quiz,1651517054.0,1651517054.0,1659392827.0,efb28aa9-89bd-4fa8-853f-e695f05b57a9,eb69bfb1-ec69-4522-952d-33e70a7216ae,Front-line 5thgeneration middleware,734833CSJ
84859,27,1-2022,9.0,1649635200.0,PRIMER PARCIAL(20),8.0,201294.0,Actividad práctica integradora [API1],1645796831.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo práctico 2 [TP2],0e8696bf-667e-42e4-8d90-becd8c027f2a,100.0,online_quiz,1649691989.0,1649691989.0,1659392827.0,8449ef6b-a696-4c35-9fde-469315e99275,3914ee81-3775-440f-a988-d3ecc7e28fe8,Team-oriented impactful matrices,711369SRL
84860,27,1-2022,9.0,1649635200.0,PRIMER PARCIAL(20),8.0,201294.0,Actividad práctica integradora [API1],1645796831.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo práctico 1 [TP1],5af723f1-91fd-41b9-83b9-7cb05d43ba3a,96.25,online_quiz,1649693038.0,1649693038.0,1659392827.0,8449ef6b-a696-4c35-9fde-469315e99275,3914ee81-3775-440f-a988-d3ecc7e28fe8,Team-oriented impactful matrices,711369SRL
84861,27,1-2022,9.0,1649635200.0,PRIMER PARCIAL(20),8.0,201294.0,Actividad práctica integradora [API1],1645796831.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad práctica integradora [API2],d30ab4b8-a36f-41db-9298-c93692555500,100.0,online_upload,1649612497.0,1650390360.0,1659392827.0,8449ef6b-a696-4c35-9fde-469315e99275,3914ee81-3775-440f-a988-d3ecc7e28fe8,Team-oriented impactful matrices,711369SRL
86060,29,1-2022,8.0,1651536000.0,PRIMER PARCIAL(20),7.0,198264.0,Actividad Práctica Integradora 2 [API2],1645736180.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],7f931743-b6f2-40c8-a9f3-d6ea858001a6,86.66666666666667,online_quiz,1651524458.0,1651524458.0,1659392827.0,27fed682-175a-43cb-b1ab-388f3c9652b5,6a8702fc-5133-4486-8a89-1fc113c6d38f,Configurable hybrid alliance,368575QMM
86061,29,1-2022,8.0,1651536000.0,PRIMER PARCIAL(20),7.0,198264.0,Actividad Práctica Integradora 2 [API2],1645736180.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 2 [TP2],ab85e186-346e-4c44-896d-c83da3c4a572,80.0,online_quiz,1651580822.0,1651580822.0,1659392827.0,27fed682-175a-43cb-b1ab-388f3c9652b5,6a8702fc-5133-4486-8a89-1fc113c6d38f,Configurable hybrid alliance,368575QMM
86126,30,1-2022,9.0,1651449600.0,PRIMER PARCIAL(20),9.0,194518.0,Actividad Práctica Integradora 2 [API2],1645039479.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],21e79e0b-8bca-4ef1-9b62-ee09c797c106,82.5,basic_lti_launch,1651458343.0,1651458350.0,1659392827.0,27fed682-175a-43cb-b1ab-388f3c9652b5,e2f3464c-2050-4414-b64d-fcef889c17bd,Function-based composite moratorium,368575QMM
86731,27,1-2022,5.0,1649721600.0,PRIMER PARCIAL(20),5.0,202276.0,Actividad Práctica Integradora 1 [API1],1645797008.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],2f1baf25-7e18-4475-874d-224cdd151521,72.5,online_quiz,1649729098.0,1649729099.0,1659392827.0,81b50290-6d3e-41c8-a408-db12400690f3,0b581195-5a18-4903-8089-fd61d71021a2,Monitored static moderator,982238UEE
86732,27,1-2022,5.0,1649721600.0,PRIMER PARCIAL(20),5.0,202276.0,Actividad Práctica Integradora 1 [API1],1645797008.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],c9030029-0b3a-46a1-92d2-2cf073a2d4e1,100.0,external_tool,1649727483.0,1649727771.0,1659392827.0,81b50290-6d3e-41c8-a408-db12400690f3,0b581195-5a18-4903-8089-fd61d71021a2,Monitored static moderator,982238UEE
87211,35,1-2022,6.0,1655251200.0,PRIMER PARCIAL(20),5.0,215217.0,Trabajo Práctico 1 [TP1] ,1653652662.0,1655175599.0,1653274800.0,1655175599.0,100.0,Trabajo Práctico 1 [TP1] ,0f88f07c-108b-4c64-820b-7abf30371478,100.0,online_upload,1655169987.0,1655550012.0,1659392827.0,54094705-6bbe-408e-856d-de1294adcd8f,94f740ed-12ab-4692-8caa-4115c7fe18f6,Implemented methodical function,780867LTA
89887,57,1-2022,7.0,1656979200.0,RECUPERATORIO PRIMER PARCIAL(20),7.0,199504.0,Trabajo Práctico 3 [TP3],1645736404.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 2 [TP2],3c8d0f95-42e7-4461-85f1-950dfeaa98b8,70.0,online_quiz,1656986070.0,1656986070.0,1659392827.0,c6f61c16-6a84-4c04-af9f-fa9efdd73fc7,5d807a56-e60b-43ca-9261-8987b7709fb6,Integrated content-based leverage,101270GFZ
89888,57,1-2022,7.0,1656979200.0,RECUPERATORIO PRIMER PARCIAL(20),7.0,199511.0,Trabajo Práctico 2 [TP2],1645736404.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 2 [TP2],3c8d0f95-42e7-4461-85f1-950dfeaa98b8,70.0,online_quiz,1656986070.0,1656986070.0,1659392827.0,c6f61c16-6a84-4c04-af9f-fa9efdd73fc7,5d807a56-e60b-43ca-9261-8987b7709fb6,Integrated content-based leverage,101270GFZ
89889,57,1-2022,7.0,1656979200.0,RECUPERATORIO PRIMER PARCIAL(20),7.0,199516.0,Trabajo Práctico 1 [TP1],1645736405.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 2 [TP2],3c8d0f95-42e7-4461-85f1-950dfeaa98b8,70.0,online_quiz,1656986070.0,1656986070.0,1659392827.0,c6f61c16-6a84-4c04-af9f-fa9efdd73fc7,5d807a56-e60b-43ca-9261-8987b7709fb6,Integrated content-based leverage,101270GFZ
89890,57,1-2022,7.0,1656979200.0,RECUPERATORIO PRIMER PARCIAL(20),7.0,199519.0,Trabajo Práctico 4 [TP4],1645736405.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 2 [TP2],3c8d0f95-42e7-4461-85f1-950dfeaa98b8,70.0,online_quiz,1656986070.0,1656986070.0,1659392827.0,c6f61c16-6a84-4c04-af9f-fa9efdd73fc7,5d807a56-e60b-43ca-9261-8987b7709fb6,Integrated content-based leverage,101270GFZ
90383,18,1-2022,6.0,1649635200.0,PRIMER PARCIAL(20),5.0,195748.0,Actividad Práctica Integradora 1 [API1],1645728474.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],bc9059ff-9cb8-41f4-a305-31e10cd21bba,100.0,external_tool,1649627393.0,1649634080.0,1659392827.0,7685b326-cb76-443d-8e54-7b65bce609bd,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,Customer-focused interactive success,657990GER
95191,40,1-2022,7.0,1651449600.0,SEGUNDO PARCIAL(20),7.0,196565.0,Actividad Práctica Integradora 3 [API3],1645735497.0,1651460399.0,1647831600.0,1651460399.0,100.0,Actividad Práctica Integradora 4 [API4],f7f1022f-527e-4a14-bacc-d892c71eb4f4,87.5,external_tool,1651491610.0,1651491997.0,1659392827.0,62475575-646d-42ff-8f4e-2243aa3d97e6,14d11dfe-01d7-4c8a-8489-59cce7e2d051,Switchable radical service-desk,161370BXZ
95192,40,1-2022,7.0,1651449600.0,SEGUNDO PARCIAL(20),7.0,196565.0,Actividad Práctica Integradora 3 [API3],1645735497.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 4 [TP4],929e0278-0905-4ea3-996d-2de5b34305f0,95.0,online_quiz,1651494092.0,1651494092.0,1659392827.0,62475575-646d-42ff-8f4e-2243aa3d97e6,14d11dfe-01d7-4c8a-8489-59cce7e2d051,Switchable radical service-desk,161370BXZ
95969,52,1-2022,5.0,1657584000.0,SEGUNDO PARCIAL(20),5.0,212574.0,Trabajo Práctico 4 [TP4],1650570357.0,1657594799.0,1653274800.0,1657594799.0,100.0,Trabajo Práctico 4 [TP4],0438e7bb-f8a0-4eff-bf2f-99fd053ac7bf,80.0,online_upload,1657589396.0,1657728513.0,1659392827.0,83e0bd4e-77d4-4aed-9a9f-002c07219b0b,5c38c0fe-2c0d-479e-9532-4dd476944c10,Function-based systemic info-mediaries,022381DOC
96080,40,1-2022,8.0,1651536000.0,SEGUNDO PARCIAL(20),8.0,197008.0,Actividad Práctica Integradora 3 [API3],1645735575.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 3 [TP3],b94026f3-aa25-48b8-80a4-adedcc8917b9,89.16666666666666,online_quiz,1651533459.0,1651533459.0,1659392827.0,0d92705f-1988-4a89-aaa8-be965d5e5dbd,3bb46d9a-2e4e-4abc-9ff8-272522102ab4,Devolved hybrid leverage,206263IGB
96081,40,1-2022,8.0,1651536000.0,SEGUNDO PARCIAL(20),8.0,197008.0,Actividad Práctica Integradora 3 [API3],1645735575.0,1651460399.0,1647831600.0,1651460399.0,100.0,Actividad Práctica Integradora 4 [API4],fe9d5b2d-6465-4391-93b0-2492d8aa519f,100.0,external_tool,1651531674.0,1651532055.0,1659392827.0,0d92705f-1988-4a89-aaa8-be965d5e5dbd,3bb46d9a-2e4e-4abc-9ff8-272522102ab4,Devolved hybrid leverage,206263IGB
97485,27,1-2022,6.0,1649635200.0,PRIMER PARCIAL(20),6.0,200412.0,Actividad Práctica Integradora 1 [API1],1645739098.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 1 [API1],521122bf-706f-4946-affd-2aafe0c9b542,100.0,external_tool,1649634077.0,1649634469.0,1659392827.0,336c1d3d-76ad-486e-b9b8-47ce35c5e911,8ae90002-6c51-4992-8f8f-dac8d37a8a25,Persistent multi-state orchestration,883429JHH
97563,35,1-2022,9.0,1651449600.0,SEGUNDO PARCIAL(20),9.0,205878.0,Actividad Práctica Integradora 3 [API3],1647456300.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 4 [TP4],5a34a808-8849-4df4-a94d-ed413e3ce559,90.0,online_upload,1651496403.0,1652443180.0,1659392827.0,2f937c4d-9971-4a0a-a75c-8016228dc368,bbb2980c-79aa-4df3-9f8d-9ea8b1198112,Phased 4thgeneration workforce,393141XGF
97955,29,1-2022,7.0,1651449600.0,PRIMER PARCIAL(20),7.0,199739.0,Actividad Práctica Integradora 2 [API2],1645736452.0,1651460399.0,1647831600.0,1651460399.0,100.0,Actividad Práctica Integradora 2 [API2],f63db4e1-aa59-43d4-b070-568e2a30639d,100.0,external_tool,1651453737.0,1651453792.0,1659392827.0,ea380683-fa19-4b4a-881b-b6dc6c34376b,6979d2cd-791f-4376-8459-dc38e74b6b2e,Seamless eco-centric forecast,957224CQO
99744,18,1-2022,7.0,1649721600.0,PRIMER PARCIAL(20),8.0,195036.0,Actividad Práctica Integradora 1 [API1],1645728292.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 1 [API1],4c36875e-5a45-4d76-adfa-0a8a878c63ad,100.0,external_tool,1649592408.0,1649592483.0,1659392827.0,f0d8d5df-c68e-4775-8a5d-a73e36a64fe1,ef072dc2-cf38-4330-a10b-1786cd20da44,Public-key empowering attitude,415327OQI
100005,29,1-2022,8.0,1651449600.0,PRIMER PARCIAL(20),8.0,200130.0,Actividad práctica integradora [API2],1645736548.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo práctico 1 [TP1],ebe99eac-572b-4b2a-ba81-06290e2a7e9d,85.0,online_quiz,1651502219.0,1651502219.0,1659392827.0,b071377c-6ff0-43b1-8b40-da1219d5fc1c,74bd09f3-38cc-4dff-9b1b-5d8c96b1e3ef,Universal multimedia workforce,902416HBT
101269,52,1-2022,7.0,1657497600.0,SEGUNDO PARCIAL(20),6.0,213073.0,Trabajo Práctico 4 [TP4],1650570434.0,1657594799.0,1653274800.0,1657594799.0,100.0,Trabajo Práctico 4 [TP4],c2cd711d-bcc1-41df-8a01-ed1b18175bb0,100.0,online_upload,1657586338.0,1658363123.0,1659392827.0,5281fbe9-8390-47e6-822f-a17214e73695,e873a748-c047-4460-9427-f0e33007ee4c,Vision-oriented tertiary intranet,069644MKO
102654,27,1-2022,7.0,1649721600.0,PRIMER PARCIAL(20),6.0,202057.0,Actividad Práctica Integradora 1 [API1],1645796962.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 4 [API4],8700cfff-4e6a-4fea-918a-d4c65ad4cfa9,81.8,external_tool,1649625202.0,1652467835.0,1659392827.0,67d983e5-ea9b-42ab-a115-84b096e5455c,121078e1-9518-4fa3-b556-541514349eb0,Phased 24/7 secured line,449456VNQ
102813,56,1-2022,7.0,1658102400.0,SEGUNDO PARCIAL(20),7.0,210841.0,Actividad Práctica Integradora 4 [API4],1650458928.0,1658113199.0,1653274800.0,1658113199.0,100.0,Trabajo Práctico 2 [TP2],82d02179-e679-4829-aa1c-b423b615b65f,100.0,online_quiz,1658109829.0,1658109829.0,1659392827.0,ef780019-5203-451d-b0c6-4b81cf51b0ad,9d3cb881-22c0-45f2-a272-1ca67195de24,Multi-lateral multi-tasking Graphical User Interface,288391ODF
102814,56,1-2022,7.0,1658102400.0,SEGUNDO PARCIAL(20),7.0,210841.0,Actividad Práctica Integradora 4 [API4],1650458928.0,1658113199.0,1653274800.0,1658113199.0,100.0,Trabajo Práctico 4 [TP4],2cba4141-f6f1-40fe-9459-31192ec0192f,100.0,online_quiz,1658113491.0,1658113491.0,1659392827.0,ef780019-5203-451d-b0c6-4b81cf51b0ad,9d3cb881-22c0-45f2-a272-1ca67195de24,Multi-lateral multi-tasking Graphical User Interface,288391ODF
102815,56,1-2022,7.0,1658102400.0,SEGUNDO PARCIAL(20),7.0,210841.0,Actividad Práctica Integradora 4 [API4],1650458928.0,1658113199.0,1653274800.0,1658113199.0,100.0,Trabajo Práctico 3 [TP3],e16ec25f-0ab9-4c0f-8d88-3a8af7cf9b27,100.0,online_quiz,1658112290.0,1658112291.0,1659392827.0,ef780019-5203-451d-b0c6-4b81cf51b0ad,9d3cb881-22c0-45f2-a272-1ca67195de24,Multi-lateral multi-tasking Graphical User Interface,288391ODF
102816,56,1-2022,7.0,1658102400.0,SEGUNDO PARCIAL(20),7.0,210841.0,Actividad Práctica Integradora 4 [API4],1650458928.0,1658113199.0,1653274800.0,1658113199.0,100.0,Trabajo Práctico 1 [TP1],f5d754ba-c0fe-4ff2-9b7b-686706daf8d7,100.0,online_quiz,1658107823.0,1658107823.0,1659392827.0,ef780019-5203-451d-b0c6-4b81cf51b0ad,9d3cb881-22c0-45f2-a272-1ca67195de24,Multi-lateral multi-tasking Graphical User Interface,288391ODF
103239,38,01-2022,6.0,1645401600.0,SEGUNDO PARCIAL(20),5.0,192286.0,Actividad Práctica Integradora 3 [API3],1643061362.0,1645412399.0,1643598000.0,1645412399.0,100.0,Actividad Práctica Integradora 3 [API3],ac262df2-7379-424b-9986-11bbabd9f192,75.0,external_tool,1645381395.0,1645381899.0,1659392827.0,9fcb59f1-e420-44ef-9c7e-0e8d64c75459,7b2d9a2b-83f5-40be-911f-cc8685780898,Open-architected analyzing groupware,644885NMB
104414,29,1-2022,8.0,1651536000.0,PRIMER PARCIAL(20),7.0,198264.0,Actividad Práctica Integradora 2 [API2],1645736180.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],6270dd4b-84f6-4cad-bbd4-4aa3cb1305ee,90.0,online_quiz,1651535064.0,1651535064.0,1659392827.0,f1644889-43da-4f20-81ee-fc5ded90ec26,6a8702fc-5133-4486-8a89-1fc113c6d38f,Configurable hybrid alliance,506399FUU
104415,29,1-2022,8.0,1651536000.0,PRIMER PARCIAL(20),7.0,198264.0,Actividad Práctica Integradora 2 [API2],1645736180.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 2 [TP2],99bb7e12-6b90-47db-928f-f21eb74cdbee,70.0,online_quiz,1651537346.0,1651537346.0,1659392827.0,f1644889-43da-4f20-81ee-fc5ded90ec26,6a8702fc-5133-4486-8a89-1fc113c6d38f,Configurable hybrid alliance,506399FUU
106486,18,1-2022,7.0,1649635200.0,PRIMER PARCIAL(20),7.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],a7a81731-9ecc-49e2-94ae-2a83e51f8f6e,91.7,external_tool,1649641722.0,1649642468.0,1659392827.0,2e1f92f0-1201-405c-a0e9-d7107d6f9fb5,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,696774CKV
106705,38,1-2022,7.0,1653868800.0,SEGUNDO PARCIAL(20),6.0,195761.0,Actividad Práctica Integradora 3 [API3],1645728475.0,1653879599.0,1647831600.0,1653879599.0,100.0,Actividad Práctica Integradora 3 [API3],dcbb1bc3-d692-401e-ac3c-3c440e50c893,100.0,external_tool,1653866953.0,1653867117.0,1659392827.0,367aa55b-44fd-4aad-9ec5-70ac8c522abe,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,Customer-focused interactive success,937863PXF
106748,18,1-2022,8.0,1649635200.0,PRIMER PARCIAL(20),7.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],35e06591-b992-49e5-b486-7e90f6c74562,66.66666666666667,online_quiz,1649623175.0,1649623175.0,1659392827.0,3bcadba3-5795-4eac-be5f-c9310568d575,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,663301MOE
106829,35,1-2022,8.0,1655251200.0,PRIMER PARCIAL(20),4.0,209012.0,Trabajo Práctico 1 [TP1],1650394602.0,1655175599.0,1653274800.0,1655175599.0,100.0,Actividad Práctica Integradora 2 [API2],f19d812a-bdcf-442e-9c53-176ab7153c3c,100.0,external_tool,1655251093.0,1655251681.0,1659392827.0,e2b58587-2491-49bb-9103-c0a988894acb,e14f5a9d-992e-4d5f-b9e2-a0c723b4219b,Cloned radical algorithm,471666MRD
106830,35,1-2022,8.0,1655251200.0,PRIMER PARCIAL(20),4.0,209012.0,Trabajo Práctico 1 [TP1],1650394602.0,1655175599.0,1653274800.0,1655175599.0,100.0,Trabajo Práctico 1 [TP1],8441cd6d-ed98-4489-a3f6-2292c8876e7b,70.0,online_upload,1655170724.0,1655490876.0,1659392827.0,e2b58587-2491-49bb-9103-c0a988894acb,e14f5a9d-992e-4d5f-b9e2-a0c723b4219b,Cloned radical algorithm,471666MRD
107252,52,1-2022,7.0,1656892800.0,SEGUNDO PARCIAL(20),5.0,195775.0,Trabajo Práctico 4 [TP4],1645728477.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],1e79fafa-e7d2-4228-9d42-9c97a39227d9,60.0,online_upload,1656885786.0,1657513344.0,1659392827.0,0d73287f-eb14-47fa-b7a4-19fd4d8ac6f5,f3632565-3ab8-4b7f-9ced-097ce82eb1c5,Customer-focused interactive success,891848USB
110023,57,1-2022,4.0,1658188800.0,SEGUNDO PARCIAL(20),4.0,209607.0,Trabajo Práctico 1 [TP1],1650458703.0,1658199599.0,1653274800.0,1658199599.0,100.0,Trabajo Práctico 1 [TP1],5c5e98f0-ea0c-4bc8-bc61-d26fcbe59991,40.00000000000001,online_quiz,1658150779.0,1658150779.0,1659392827.0,17aa895c-3173-4db7-90eb-6a7549773700,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,Face-to-face regional concept,128086IIH
110024,57,1-2022,4.0,1658188800.0,SEGUNDO PARCIAL(20),4.0,209607.0,Trabajo Práctico 1 [TP1],1650458703.0,1658199599.0,1653274800.0,1658199599.0,100.0,Trabajo Práctico 2 [TP2],4e66c39a-a64f-423f-8e98-863d014dbfe0,33.33333333333334,online_quiz,1658152916.0,1658152917.0,1659392827.0,17aa895c-3173-4db7-90eb-6a7549773700,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,Face-to-face regional concept,128086IIH
110027,57,1-2022,4.0,1658188800.0,SEGUNDO PARCIAL(20),4.0,209582.0,Trabajo Práctico 2 [TP2],1650458700.0,1658199599.0,1653274800.0,1658199599.0,100.0,Trabajo Práctico 1 [TP1],5c5e98f0-ea0c-4bc8-bc61-d26fcbe59991,40.00000000000001,online_quiz,1658150779.0,1658150779.0,1659392827.0,17aa895c-3173-4db7-90eb-6a7549773700,12bb6bfa-8b01-46a8-8cc2-e0e84785fa1e,Face-to-face regional concept,128086IIH
