,dias_cursado,semestre_año,nota_final_materia,fecha_mesa_epoch,nombre_examen,nota_parcial,id_tarea,nombre_de_la_tarea,fecha_creacion_tarea,vencimiento_tarea,apertura_tarea,cierre_tarea,puntos_posibles,nombre_entrega,id_entrega_tarea,puntaje,formato_entrega,fecha_entrega,fecha_correccion,id_usuario,id_curso,nombre_curso,legajo
114,21,1-2022,7.0,2022-04-18,PRIMER PARCIAL(20),7.0,195064.0,Trabajo Práctico 1 [TP1],2022-02-24,2022-04-19,2022-03-21,2022-04-19,100.0,Trabajo Práctico 1 [TP1],b262a273-fb1f-4613-8ba3-0d44e528e8b9,65.0,online_upload,2022-04-17,2022-04-25,e2b58587-2491-49bb-9103-c0a988894acb,ff2c5144-0df1-4ebc-818e-d65c772aa16e,Realigned zero tolerance synergy,471666MRD
115,57,1-2022,7.0,2022-07-04,INTEGRADOR(30),7.0,194575.0,Trabajo Práctico 3 [TP3],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 3 [TP3],63362a53-ebfa-4cd3-bd4e-a3aa903c2d7d,76.6666666666667,basic_lti_launch,2022-07-04,2022-07-04,8ad6cba5-6cf2-4a6f-be35-a12a9e2b867c,a0382646-55f7-4b71-b216-e1d2f4ffd844,Business-focused holistic process improvement,030498HIN
116,57,1-2022,7.0,2022-07-04,INTEGRADOR(30),7.0,194576.0,Trabajo Práctico 4 [TP4],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 3 [TP3],63362a53-ebfa-4cd3-bd4e-a3aa903c2d7d,76.6666666666667,basic_lti_launch,2022-07-04,2022-07-04,8ad6cba5-6cf2-4a6f-be35-a12a9e2b867c,a0382646-55f7-4b71-b216-e1d2f4ffd844,Business-focused holistic process improvement,030498HIN
117,57,1-2022,7.0,2022-07-04,INTEGRADOR(30),7.0,194574.0,Trabajo Práctico 2 [TP2],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 3 [TP3],63362a53-ebfa-4cd3-bd4e-a3aa903c2d7d,76.6666666666667,basic_lti_launch,2022-07-04,2022-07-04,8ad6cba5-6cf2-4a6f-be35-a12a9e2b867c,a0382646-55f7-4b71-b216-e1d2f4ffd844,Business-focused holistic process improvement,030498HIN
118,57,1-2022,7.0,2022-07-04,INTEGRADOR(30),7.0,194573.0,Trabajo Práctico 1 [TP1],2022-02-16,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 3 [TP3],63362a53-ebfa-4cd3-bd4e-a3aa903c2d7d,76.6666666666667,basic_lti_launch,2022-07-04,2022-07-04,8ad6cba5-6cf2-4a6f-be35-a12a9e2b867c,a0382646-55f7-4b71-b216-e1d2f4ffd844,Business-focused holistic process improvement,030498HIN
119,40,1-2022,5.0,2022-05-03,SEGUNDO PARCIAL(20),4.0,200449.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Actividad Práctica Integradora 3 [API3],91f2c414-5600-4e96-bd4a-bc707186b381,100.0,external_tool,2022-05-01,2022-05-01,82ec1434-2d76-4fc9-8de4-38c216c1c68c,3735b857-c655-4726-a095-064c777ec217,Automated mission-critical frame,745854AYB
120,49,1-2022,5.0,2022-05-17,INTEGRADOR(30),5.0,200452.0,Actividad Práctica Integradora 4 [API4],2022-02-24,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 4 [TP4],19346f13-2295-427c-82bd-8c2ceb7d2450,75.0,online_quiz,2022-05-16,2022-05-16,82ec1434-2d76-4fc9-8de4-38c216c1c68c,3735b857-c655-4726-a095-064c777ec217,Automated mission-critical frame,745854AYB
121,49,1-2022,5.0,2022-05-17,INTEGRADOR(30),5.0,200452.0,Actividad Práctica Integradora 4 [API4],2022-02-24,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 1 [TP1],71b61e31-3fbe-42c6-ad1f-a2e7ca0aa7e9,70.0,online_quiz,2022-05-16,2022-05-16,82ec1434-2d76-4fc9-8de4-38c216c1c68c,3735b857-c655-4726-a095-064c777ec217,Automated mission-critical frame,745854AYB
122,49,1-2022,5.0,2022-05-17,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],2022-02-24,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 4 - Avanzado [TP4],7d356e42-ee45-4093-8dcb-d80c2c609bc0,90.0,online_quiz,2022-05-16,2022-05-16,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
123,49,1-2022,5.0,2022-05-17,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],2022-02-24,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 2 [TP2],4491d180-07b8-4e2f-a0b3-7aa1dc6e02f1,80.0,online_quiz,2022-05-16,2022-05-16,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
124,49,1-2022,5.0,2022-05-17,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],2022-02-24,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 3 - Diagnóstico [ED3],e935cd5f-8f73-461c-a618-6a1d43c63893,100.0,online_quiz,2022-05-16,2022-05-16,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
125,49,1-2022,5.0,2022-05-17,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],2022-02-24,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 4 - Diagnóstico [ED4],f0cd741c-df9b-4cf6-beae-4c003233ce76,80.0,online_quiz,2022-05-16,2022-05-16,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
126,49,1-2022,5.0,2022-05-17,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],2022-02-24,2022-05-16,2022-03-21,2022-05-16,100.0,Trabajo Práctico 3 - Avanzado [TP3],cf57f102-e3dd-4326-bb2c-7c9df40f1ff1,80.0,online_quiz,2022-05-16,2022-05-16,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
127,40,1-2022,8.0,2022-05-09,SEGUNDO PARCIAL(20),7.0,206614.0,Actividad Práctica Integradora 3 [API3],2022-03-20,2022-05-09,2022-03-21,2022-05-09,100.0,Actividad Práctica Integradora 4 [API4],640feb6b-f969-4c8d-8a39-989ecf2f14f9,100.0,external_tool,2022-05-09,2022-05-09,cb71385e-66fb-40bb-8004-11817365cf09,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,018426RKB
128,40,1-2022,8.0,2022-05-09,SEGUNDO PARCIAL(20),7.0,206614.0,Actividad Práctica Integradora 3 [API3],2022-03-20,2022-05-09,2022-03-21,2022-05-09,100.0,Trabajo Práctico 4 [TP4],6f636269-654f-40cd-942b-db24824b3847,82.5,online_quiz,2022-05-09,2022-05-09,cb71385e-66fb-40bb-8004-11817365cf09,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,018426RKB
129,52,1-2022,7.0,2022-07-05,SEGUNDO PARCIAL(20),6.0,195334.0,Trabajo Práctico 4 [TP4],2022-02-24,2022-07-05,2022-03-21,2022-07-05,100.0,Trabajo Práctico 4 [TP4],28b124a4-2287-4777-8e86-973359743f33,100.0,online_upload,2022-07-04,2022-07-05,9ac211f8-d42c-46ae-bd88-c01f4d606a2e,0d31a39c-3a06-43f3-be59-27c2b6bc2edb,Digitized 4thgeneration knowledgebase,869327AOF
130,20,1-2022,7.0,2022-04-13,PRIMER PARCIAL(20),7.0,205464.0,Trabajo Práctico 1 [TP1],2022-03-16,2022-04-12,2022-03-21,2022-04-12,100.0,Trabajo Práctico 1 [TP1],7b8cced9-8396-4d93-b2e5-2eec02572ffe,90.0,online_upload,2022-04-12,2022-04-18,f4db0c25-06a1-47a1-9641-06385c9a1b42,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,148599CQP
131,27,1-2022,9.0,2022-04-12,PRIMER PARCIAL(20),8.0,203277.0,Actividad Práctica Integradora 1 [API1],2022-02-25,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 2 [API2],89e07f15-8c3c-4bb0-aee6-2134834c49a4,80.0,external_tool,2022-04-11,2022-04-11,eb8ce535-9754-4ebd-ba48-9cd43da1562a,7fdfcfe6-b488-454e-bf24-e5b6f872d7d5,Focused encompassing knowledgebase,691843GVU
132,27,1-2022,9.0,2022-04-12,PRIMER PARCIAL(20),8.0,203277.0,Actividad Práctica Integradora 1 [API1],2022-02-25,2022-04-11,2022-03-21,2022-04-11,100.0,Trabajo Práctico 2 [TP2],70878e19-e045-4960-8015-90af1d3b7ee4,75.0,online_quiz,2022-04-11,2022-04-11,eb8ce535-9754-4ebd-ba48-9cd43da1562a,7fdfcfe6-b488-454e-bf24-e5b6f872d7d5,Focused encompassing knowledgebase,691843GVU
133,40,1-2022,9.0,2022-05-02,SEGUNDO PARCIAL(20),8.0,197379.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 4 [TP4],cc6fe024-e745-4dbc-ae55-57e8a9ec982b,95.0,online_quiz,2022-05-02,2022-05-02,697ea7e8-a0b2-4ed8-b751-3bccde2d8576,cce23bee-aa56-4c85-a638-4d6bc2c8976a,Realigned regional attitude,613742LHO
134,40,1-2022,9.0,2022-05-02,SEGUNDO PARCIAL(20),8.0,197379.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Actividad Práctica Integradora 4 [API4],a85bde5d-936d-49b9-9f32-d568aa73ebda,100.0,external_tool,2022-05-02,2022-05-02,697ea7e8-a0b2-4ed8-b751-3bccde2d8576,cce23bee-aa56-4c85-a638-4d6bc2c8976a,Realigned regional attitude,613742LHO
135,40,1-2022,9.0,2022-05-02,SEGUNDO PARCIAL(20),8.0,197379.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 3 [TP3],20306d4a-adc7-4b16-a388-14eb664e731f,95.0,online_quiz,2022-05-02,2022-05-02,697ea7e8-a0b2-4ed8-b751-3bccde2d8576,cce23bee-aa56-4c85-a638-4d6bc2c8976a,Realigned regional attitude,613742LHO
136,40,1-2022,6.0,2022-05-02,SEGUNDO PARCIAL(20),5.0,197320.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 3 [TP3],1a3da6a9-43b8-4f91-a5b5-535c81454cfa,60.0,online_quiz,2022-05-02,2022-05-02,f9759677-3d6b-48ef-8d83-db6e9a21be90,5c748576-a1aa-4601-9530-6943bc3a4b9e,Pre-emptive real-time collaboration,204679NZJ
137,47,1-2022,7.0,2022-07-04,SEGUNDO PARCIAL(20),6.0,209577.0,Actividad Práctica Integradora 3 [API3],2022-04-20,2022-07-04,2022-05-23,2022-07-04,100.0,Actividad Práctica Integradora 4 [API4],00150165-e8e8-4258-a2d7-17eb61ca42eb,73.9,external_tool,2022-07-04,2022-07-04,caab837b-11cd-4a66-91eb-5db8b19aad50,d17e238c-c4c6-40d7-8085-801268d6d723,Multi-layered intermediate data-warehouse,978968DKJ
138,47,1-2022,7.0,2022-07-04,SEGUNDO PARCIAL(20),6.0,209577.0,Actividad Práctica Integradora 3 [API3],2022-04-20,2022-07-04,2022-05-23,2022-07-04,100.0,Trabajo Práctico 3 - Diagnóstico [ED3],d0b04bd0-75ac-45e5-9100-c9c6c47ed906,75.0,online_quiz,2022-07-04,2022-07-04,caab837b-11cd-4a66-91eb-5db8b19aad50,d17e238c-c4c6-40d7-8085-801268d6d723,Multi-layered intermediate data-warehouse,978968DKJ
139,47,1-2022,7.0,2022-07-04,SEGUNDO PARCIAL(20),6.0,209577.0,Actividad Práctica Integradora 3 [API3],2022-04-20,2022-07-04,2022-05-23,2022-07-04,100.0,Trabajo Práctico 3 - Avanzado [TP3],5c577e77-00aa-45f7-b0b2-8afa5958b953,90.0,online_quiz,2022-07-04,2022-07-04,caab837b-11cd-4a66-91eb-5db8b19aad50,d17e238c-c4c6-40d7-8085-801268d6d723,Multi-layered intermediate data-warehouse,978968DKJ
140,29,1-2022,9.0,2022-05-02,PRIMER PARCIAL(20),10.0,198358.0,Actividad Práctica Integradora 2 [API2],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 2 [TP2],8403b3b5-ab06-41ad-a2ca-c741f75c7a2b,82.91666666666667,online_quiz,2022-05-02,2022-05-02,daa9fc6b-b810-4af1-9aa7-c22fa589933a,174706f5-05dc-40d1-9288-5e8b6739562e,Visionary dynamic system engine,980318OOC
141,29,1-2022,9.0,2022-05-02,PRIMER PARCIAL(20),10.0,198358.0,Actividad Práctica Integradora 2 [API2],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 1 [TP1],ea497790-79aa-427b-9cae-837361202d21,84.16666666666667,online_quiz,2022-05-02,2022-05-02,daa9fc6b-b810-4af1-9aa7-c22fa589933a,174706f5-05dc-40d1-9288-5e8b6739562e,Visionary dynamic system engine,980318OOC
142,29,1-2022,9.0,2022-05-03,PRIMER PARCIAL(20),9.0,198414.0,Actividad práctica integradora [API2],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Actividad práctica integradora [API2],23521adb-a49d-45a5-8d91-634f81428dcb,100.0,online_upload,2022-05-02,2022-05-09,4024939c-a98c-4b1f-81c5-c729d8a4d4a3,41ab71ad-77c3-4c18-ad95-09d9a80ed9d7,Automated 6thgeneration hub,615088YSK
143,52,1-2022,3.0,2022-07-12,SEGUNDO PARCIAL(20),4.0,212053.0,Trabajo Práctico 4 [TP4],2022-04-21,2022-07-12,2022-05-23,2022-07-12,100.0,Trabajo Práctico 4 [TP4],135781dd-8407-46e6-8236-c0ee3ffe410f,50.0,online_upload,2022-07-11,2022-07-13,2bc2fb30-95f8-42ff-b29e-8babf90640ce,7bfb456b-0de2-4457-95a8-ddcc06ede020,Expanded didactic secured line,286422CWL
144,29,1-2022,7.0,2022-06-06,PRIMER PARCIAL(20),9.0,209930.0,Actividad Práctica Integradora 1 [API1],2022-04-20,2022-06-06,2022-05-23,2022-06-06,100.0,Actividad Práctica Integradora 4 [API4],dd616694-a300-49d4-980e-234d3461ce28,96.15,external_tool,2022-06-05,2022-06-05,aeae697f-4165-45d4-93c2-ac81950f54f7,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,471217EPN
145,29,1-2022,7.0,2022-06-06,PRIMER PARCIAL(20),9.0,209930.0,Actividad Práctica Integradora 1 [API1],2022-04-20,2022-06-06,2022-05-23,2022-06-06,100.0,Actividad Práctica Integradora 2 [API2],e7150eb6-314b-4353-b374-2ceeefb146fa,100.0,external_tool,2022-06-05,2022-06-05,aeae697f-4165-45d4-93c2-ac81950f54f7,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,471217EPN
146,29,1-2022,7.0,2022-06-06,PRIMER PARCIAL(20),9.0,209930.0,Actividad Práctica Integradora 1 [API1],2022-04-20,2022-06-06,2022-05-23,2022-06-06,100.0,Actividad Práctica Integradora 1 [API1],c10b5bf9-bea0-4a0f-bef1-44db61e3ab82,95.2,external_tool,2022-06-05,2022-06-05,aeae697f-4165-45d4-93c2-ac81950f54f7,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,471217EPN
147,29,1-2022,7.0,2022-06-06,PRIMER PARCIAL(20),9.0,209930.0,Actividad Práctica Integradora 1 [API1],2022-04-20,2022-06-06,2022-05-23,2022-06-06,100.0,Actividad Práctica Integradora 3 [API3],0d30e0f5-43e8-42ee-a7cd-93ca9462118d,100.0,external_tool,2022-06-05,2022-06-05,aeae697f-4165-45d4-93c2-ac81950f54f7,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,471217EPN
148,18,1-2022,6.0,2022-04-12,PRIMER PARCIAL(20),6.0,206612.0,Actividad Práctica Integradora 1 [API1],2022-03-20,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 1 [API1],25f9b639-b3de-418f-9e2d-ae2315d5bdd3,80.0,external_tool,2022-04-11,2022-04-11,2af87911-6f5e-47b9-a3fa-0b0d5829c0d4,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,403090YST
149,18,1-2022,6.0,2022-04-12,PRIMER PARCIAL(20),6.0,206612.0,Actividad Práctica Integradora 1 [API1],2022-03-20,2022-04-11,2022-03-21,2022-04-11,100.0,Trabajo Práctico 1 [TP1],15d3fb6c-b924-4f37-85c1-7d8132254863,80.0,online_quiz,2022-04-11,2022-04-11,2af87911-6f5e-47b9-a3fa-0b0d5829c0d4,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,403090YST
150,18,1-2022,6.0,2022-04-12,PRIMER PARCIAL(20),6.0,206612.0,Actividad Práctica Integradora 1 [API1],2022-03-20,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 2 [API2],f4894cae-bd13-49bf-8676-4b9f7fb37a5a,91.7,external_tool,2022-04-11,2022-04-12,2af87911-6f5e-47b9-a3fa-0b0d5829c0d4,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,403090YST
151,30,1-2022,9.0,2022-04-26,SEGUNDO PARCIAL(20),8.0,205472.0,Trabajo Práctico 2 [TP2],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Actividad Práctica Integradora 3 [API3],ad45dd19-1e94-498d-81ed-c856c6ca6e70,100.0,external_tool,2022-04-26,2022-04-26,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
152,30,1-2022,9.0,2022-04-26,SEGUNDO PARCIAL(20),8.0,205472.0,Trabajo Práctico 2 [TP2],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Trabajo Práctico 2 [TP2],849d98a6-f559-4090-a560-a8e0d94f6557,70.0,online_upload,2022-04-26,2022-04-30,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
153,30,1-2022,9.0,2022-04-26,SEGUNDO PARCIAL(20),8.0,205472.0,Trabajo Práctico 2 [TP2],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Trabajo Práctico 3 [TP3],e1def69b-1fe5-4363-9345-10ca27deca47,75.0,online_upload,2022-04-26,2022-05-04,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
154,30,1-2022,9.0,2022-04-26,SEGUNDO PARCIAL(20),8.0,205472.0,Trabajo Práctico 2 [TP2],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Actividad Práctica Integradora 4 [API4],8f0b9b7f-feca-471c-9130-2229552cecde,100.0,external_tool,2022-04-26,2022-04-26,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
155,30,1-2022,9.0,2022-04-26,SEGUNDO PARCIAL(20),8.0,205484.0,Trabajo Práctico 3 [TP3],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Actividad Práctica Integradora 3 [API3],ad45dd19-1e94-498d-81ed-c856c6ca6e70,100.0,external_tool,2022-04-26,2022-04-26,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
156,30,1-2022,9.0,2022-04-26,SEGUNDO PARCIAL(20),8.0,205484.0,Trabajo Práctico 3 [TP3],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Trabajo Práctico 2 [TP2],849d98a6-f559-4090-a560-a8e0d94f6557,70.0,online_upload,2022-04-26,2022-04-30,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
157,30,1-2022,9.0,2022-04-26,SEGUNDO PARCIAL(20),8.0,205484.0,Trabajo Práctico 3 [TP3],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Trabajo Práctico 3 [TP3],e1def69b-1fe5-4363-9345-10ca27deca47,75.0,online_upload,2022-04-26,2022-05-04,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
158,30,1-2022,9.0,2022-04-26,SEGUNDO PARCIAL(20),8.0,205484.0,Trabajo Práctico 3 [TP3],2022-03-16,2022-04-26,2022-03-21,2022-04-26,100.0,Actividad Práctica Integradora 4 [API4],8f0b9b7f-feca-471c-9130-2229552cecde,100.0,external_tool,2022-04-26,2022-04-26,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
159,27,1-2022,5.0,2022-04-11,PRIMER PARCIAL(20),5.0,196920.0,Actividad Práctica Integradora 1 [API1],2022-02-24,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 2 [API2],070413dc-d312-493c-8067-acf0a26eb4a4,80.0,external_tool,2022-04-10,2022-04-11,482678c2-a3ae-4c3b-a864-76a84cacf165,4867e3bf-b2f4-4802-86b3-9da0795dd164,Reverse-engineered didactic encoding,987867VCA
160,29,1-2022,8.0,2022-06-06,PRIMER PARCIAL(20),8.0,209930.0,Actividad Práctica Integradora 1 [API1],2022-04-20,2022-06-06,2022-05-23,2022-06-06,100.0,Actividad Práctica Integradora 1 [API1],048fe22c-20a3-4b51-b5a4-5d068ea7aed0,81.0,external_tool,2022-06-05,2022-06-05,367aa55b-44fd-4aad-9ec5-70ac8c522abe,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,937863PXF
161,32,1-2022,9.0,2022-05-17,PRIMER PARCIAL(20),8.0,195936.0,Trabajo Práctico 2 [TP2],2022-02-24,2022-05-17,2022-03-21,2022-05-17,100.0,Trabajo Práctico 2 [TP2],adc019a2-c463-42c3-bada-f69664d0615f,90.0,online_upload,2022-05-15,2022-05-21,fe50e90a-b0af-4d82-b982-5a7790c3c72e,9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d,Face-to-face incremental instruction set,338047HVP
162,29,1-2022,9.0,2022-06-06,PRIMER PARCIAL(20),9.0,210988.0,Actividad Práctica Integradora 1 [API1],2022-04-20,2022-06-06,2022-05-23,2022-06-06,100.0,Trabajo Práctico 1 [TP1],2fb0b095-cafa-422d-971f-77969c5713b0,85.0,online_quiz,2022-06-05,2022-06-05,6344d670-4a62-4fba-b026-4928d00461e6,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,Quality-focused systemic software,847758ELF
163,47,1-2022,4.0,2022-07-04,SEGUNDO PARCIAL(20),4.0,208881.0,Actividad Práctica Integradora 3 [API3],2022-04-19,2022-07-04,2022-05-23,2022-07-04,100.0,Actividad Práctica Integradora 3 [API3],d134ff42-41e8-4ff5-a93a-887ea787b2f1,100.0,external_tool,2022-07-04,2022-07-04,3d956b04-8c75-4161-bffa-a7165e3491da,511e3cc1-6403-419d-8df2-8b3437254ba8,Automated intermediate open system,227636MAG
164,40,1-2022,7.0,2022-05-03,SEGUNDO PARCIAL(20),7.0,200302.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Actividad Práctica Integradora 4 [API4],ef466c9d-2cda-46df-8a31-1a257cf073b0,95.8,external_tool,2022-05-02,2022-05-02,bfe9cb00-8bd1-455b-bf25-b54554be7953,3bf55185-aa66-482a-a961-c13482f5d334,Implemented exuding structure,993360FIG
165,40,1-2022,7.0,2022-05-03,SEGUNDO PARCIAL(20),7.0,200302.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 2 [TP2],5b168551-89a6-4989-b8f2-82f9b3e490a9,70.0,online_quiz,2022-05-02,2022-05-02,bfe9cb00-8bd1-455b-bf25-b54554be7953,3bf55185-aa66-482a-a961-c13482f5d334,Implemented exuding structure,993360FIG
166,40,1-2022,7.0,2022-05-03,SEGUNDO PARCIAL(20),7.0,200302.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 3 [TP3],beaaea89-c2ba-4656-b78d-d15234121558,70.0,online_quiz,2022-05-02,2022-05-02,bfe9cb00-8bd1-455b-bf25-b54554be7953,3bf55185-aa66-482a-a961-c13482f5d334,Implemented exuding structure,993360FIG
167,40,1-2022,7.0,2022-05-03,SEGUNDO PARCIAL(20),7.0,200302.0,Actividad Práctica Integradora 3 [API3],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 1 [TP1],e220e267-e3b3-405f-bbed-1194316dba7b,60.0,online_quiz,2022-05-02,2022-05-02,bfe9cb00-8bd1-455b-bf25-b54554be7953,3bf55185-aa66-482a-a961-c13482f5d334,Implemented exuding structure,993360FIG
168,47,1-2022,6.0,2022-07-04,SEGUNDO PARCIAL(20),7.0,210418.0,Actividad Práctica Integradora 3 [API3],2022-04-20,2022-07-04,2022-05-23,2022-07-04,100.0,Actividad Práctica Integradora 3 [API3],60b8944e-8450-4b2f-bedd-ab435057e818,100.0,external_tool,2022-07-02,2022-07-02,ca46199c-57b3-48b5-b5a9-a1727ea67fed,1c0b16df-7c70-4865-8365-53e22d133dd2,Function-based hybrid process improvement,205768YAO
169,27,1-2022,6.0,2022-04-11,PRIMER PARCIAL(20),7.0,196913.0,Actividad Práctica Integradora 1 [API1],2022-02-24,2022-04-11,2022-03-21,2022-04-11,100.0,Actividad Práctica Integradora 1 [API1],b8d6098e-92e5-4676-bb81-275e19bcc14c,91.7,external_tool,2022-04-10,2022-04-10,336c1d3d-76ad-486e-b9b8-47ce35c5e911,33714869-1aca-4a6d-aee8-5a0cd529a2cc,Decentralized bandwidth-monitored parallelism,883429JHH
170,29,1-2022,9.0,2022-05-02,PRIMER PARCIAL(20),9.0,198745.0,Actividad Práctica Integradora 2 [API2],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 1 [TP1],c8d09f63-3f57-4a44-aa5d-8e12c0946682,75.0,online_quiz,2022-05-02,2022-05-02,265760ef-f154-4718-a934-4bbe71417bdb,e06b8321-a5bd-4c54-b1c3-b7199800b363,Cross-group even-keeled parallelism,787645DVM
171,29,1-2022,9.0,2022-05-02,PRIMER PARCIAL(20),9.0,199931.0,Actividad Práctica Integradora 2 [API2],2022-02-24,2022-05-02,2022-03-21,2022-05-02,100.0,Trabajo Práctico 2 [TP2],8c1d867a-3426-4061-801e-1f2ec885066d,85.0,online_quiz,2022-05-02,2022-05-02,8f55885f-1653-45d5-a4ad-3942f150f33e,8be11874-0fc1-4de3-bd5a-97dc39c2630d,Quality-focused maximized help-desk,767757BXY
